M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148]
0.0824401,0.057054,0.0627596,0.0492483,0.0607495,0.0835166,0.0581979,0.0399662,0.0593685,0.059821,0.0642767,0.0400023,0.0664964,0.0624523,0.0485843,0.0517819,0.0650571,0.0601295
0.0981079,0.0701268,0.0506518,0.0504252,0.0597401,0.0819843,0.0740286,0.0365495,0.0653855,0.0440192,0.0297158,0.055859,0.0554437,0.0770964,0.0529701,0.0542725,0.0756509,0.0656344
0.117267,0.0694528,0.0439274,0.0424165,0.0776154,0.102364,0.0677621,0.0587683,0.0659741,0.0543836,0.0572823,0.0373799,0.0626568,0.0662324,0.0726715,0.0637752,0.0937762,0.0972935
0.120729,0.0830149,0.0717422,0.0510121,0.0730937,0.0905492,0.0704772,0.0381796,0.0647788,0.0619882,0.0578069,0.0571109,0.064852,0.0744931,0.0461048,0.0562843,0.0838456,0.0688947
0.0956561,0.0502334,0.0649224,0.0576386,0.0654819,0.0990914,0.0562974,0.0402287,0.0577227,0.062873,0.0368159,0.0552776,0.0540058,0.0896319,0.0557861,0.0675513,0.0633571,0.0684242
0.101152,0.0506823,0.0561054,0.0406797,0.0598543,0.0775992,0.0639459,0.0462799,0.0601106,0.0445633,0.0390905,0.0252326,0.0621901,0.066499,0.0432081,0.0539033,0.0656671,0.0499303
0.11214,0.0685422,0.0479121,0.0660847,0.0792728,0.0959917,0.0636212,0.0697954,0.0721332,0.0353647,0.0384521,0.0617653,0.0718649,0.0734455,0.0540787,0.0534163,0.0815762,0.0646585
0.110072,0.06666,0.055422,0.0537007,0.0699387,0.0788791,0.0659587,0.035315,0.0560187,0.0498782,0.0484646,0.0337498,0.0567262,0.0467825,0.0500974,0.0572862,0.0630219,0.0684213
0.0886773,0.0376002,0.0624224,0.0436467,0.0585109,0.0798424,0.0667896,0.0506128,0.0507413,0.0425199,0.0545372,0.0506174,0.0344691,0.0746596,0.0406371,0.0478984,0.0711355,0.0380197
0.123392,0.0816656,0.0592186,0.075944,0.0731346,0.0942709,0.0851081,0.064422,0.0929011,0.0580039,0.0604422,0.0740582,0.0644556,0.0706543,0.0633306,0.0820362,0.0909031,0.0677039
0.095463,0.0548956,0.0396439,0.0344566,0.0644617,0.0804492,0.0593204,0.0521677,0.0688783,0.0349363,0.0487434,0.0503823,0.0595118,0.0705518,0.0391757,0.0487786,0.079217,0.0657548
0.108969,0.0581195,0.0485589,0.0505006,0.055998,0.0997586,0.0790279,0.0471736,0.0573015,0.0707395,0.0697127,0.0551773,0.0831005,0.0763916,0.0541662,0.0720554,0.0880688,0.082705
0.10013,0.0564804,0.0615743,0.0472328,0.0625277,0.0903352,0.0691881,0.0600605,0.0639331,0.0506021,0.048833,0.0448047,0.0721259,0.0861866,0.0530352,0.0609704,0.0820119,0.0797948
0.0812737,0.0472787,0.047076,0.0434222,0.0326639,0.0670687,0.0464418,0.0245675,0.0499704,0.0375787,0.0322129,0.0364119,0.0438009,0.0707684,0.0206916,0.0366768,0.0592986,0.028296
0.116741,0.0704556,0.0722396,0.0777311,0.0942369,0.115771,0.0914961,0.0545667,0.0911914,0.0709974,0.0784667,0.0621077,0.0831626,0.102694,0.0699721,0.0607785,0.117292,0.0800512
0.110301,0.065414,0.0601189,0.0445173,0.0732292,0.0859957,0.0614273,0.0499959,0.050156,0.0635181,0.0512127,0.0305674,0.0580003,0.0539756,0.0257843,0.055261,0.0880227,0.0677663
0.113107,0.0904632,0.0746443,0.0523619,0.0743881,0.0932236,0.0779339,0.0551723,0.0725468,0.0596838,0.0568738,0.0571071,0.0661756,0.0559532,0.0475082,0.0544704,0.0957802,0.0548598
0.110503,0.0550788,0.0689447,0.0431925,0.0665646,0.0981552,0.079131,0.0244021,0.0711039,0.0720663,0.0436155,0.072628,0.0498179,0.0820812,0.0639367,0.0792405,0.0730959,0.0875961
0.085443,0.0505731,0.0444865,0.0551132,0.0533114,0.0769728,0.0469838,0.0413356,0.0628792,0.0376198,0.0268402,0.0355811,0.0341745,0.0761031,0.0500565,0.0535322,0.0865643,0.0628832
0.098233,0.0578587,0.0365546,0.0359213,0.0516773,0.0941118,0.0545404,0.0280608,0.0708102,0.0379449,0.0466973,0.0533146,0.0585076,0.0602731,0.0497838,0.0336151,0.0699192,0.0756878
0.0685996,0.0220442,0.0402807,0.031502,0.0431592,0.0762149,0.0480022,0.0299394,0.0595227,0.0310204,0.0358985,0.0336869,0.0404124,0.0540673,0.0258275,0.0479903,0.0764291,0.0534747
0.0923547,0.0266364,0.0229627,0.0235409,0.0270811,0.0660328,0.0405611,0.00719178,0.0595248,0.026078,0.0211544,0.00626608,0.0186339,0.044334,0.0434452,0.0311765,0.040879,0.0460028
0.0921369,0.056657,0.0742551,0.0528639,0.0693885,0.0897705,0.0657794,0.0479573,0.05853,0.0603438,0.0445235,0.0504163,0.0707424,0.0868717,0.0426715,0.0562389,0.0929865,0.0814694
0.0921694,0.060347,0.0631586,0.0327732,0.0658634,0.0877212,0.042619,0.0420387,0.0507758,0.0409929,0.0254459,0.0292809,0.0420436,0.0695844,0.0300468,0.0370024,0.0726976,0.0456484
0.0607803,0.0353491,0.0204107,0.005292,0.0296375,0.0498868,0.0305141,0.0101823,0.0292091,0.0194822,0.00588979,0,0.0377581,0.0137189,0.0174815,0.00523579,0.0388306,0.033281
0.079422,0.0442284,0.0313029,0.0516326,0.0648951,0.0782437,0.062866,0.0349497,0.0274148,0.0459929,0.0358947,0.0421728,0.0471485,0.0554402,0.0262295,0.0333239,0.0647144,0.0556895
0.0993704,0.0355934,0.0446557,0.045648,0.0403087,0.0754271,0.0407604,0.03584,0.0635942,0.0410415,0.036349,0.0175571,0.0438729,0.0499906,0.0386577,0.0457605,0.0601432,0.0552009
0.0771062,0.028985,0.0457039,0.0192362,0.0415579,0.0703706,0.0519363,0.0100107,0.0194569,0.0314467,0.00904074,0.0213438,0.0355557,0.0679412,0.0411523,0.0403769,0.0617618,0.0510069
0.0934518,0.0530337,0.0479928,0.040715,0.0614757,0.0756591,0.0465898,0.047052,0.0596814,0.0493115,0.0452216,0.0305879,0.0467643,0.0685662,0.0363203,0.0528734,0.0719429,0.0659514
0.0792422,0.0320112,0.037203,0.0357888,0.0517261,0.0532638,0.0696343,0.049759,0.0388902,0.0411013,0.0428672,0.0292768,0.0390927,0.0616235,0.00860528,0.032367,0.0524959,0.0465086
0.103778,0.0382284,0.035855,0.0425913,0.0556535,0.102747,0.0768413,0.0433397,0.064053,0.0505037,0.0438927,0.0310732,0.0726728,0.0649315,0.0517466,0.0379404,0.0715179,0.0598121
0.0986603,0.0577941,0.0664367,0.0431167,0.0571747,0.095674,0.0496748,0.0417379,0.0706911,0.0314116,0.0605694,0.026488,0.0583077,0.0616298,0.052498,0.0564066,0.0932649,0.0637637
0.124193,0.0712484,0.0472296,0.0423124,0.0756655,0.0858754,0.0643018,0.0532744,0.0588764,0.0413471,0.0521092,0.0348941,0.0486082,0.0858347,0.0471318,0.066243,0.0963807,0.0602296
0.0992459,0.0697709,0.0550723,0.0580987,0.0678837,0.0937249,0.0615873,0.0525423,0.0729549,0.0415606,0.0622247,0.037243,0.0567054,0.0799343,0.0512447,0.0546289,0.0787015,0.059548
0.110348,0.0538893,0.0250545,0.0654856,0.0725953,0.0893785,0.0714052,0.0314485,0.0417649,0.0330956,0.0551695,0.0331088,0.0486246,0.0589928,0.0386002,0.0560937,0.0835915,0.0607661
0.101596,0.0743888,0.0631879,0.0773124,0.0773369,0.100809,0.0716894,0.0648151,0.0695665,0.058181,0.0658299,0.0732005,0.0627948,0.0896663,0.0708319,0.0751153,0.0947951,0.0778652
0.105835,0.068151,0.0676925,0.0535859,0.0610661,0.0844765,0.0602788,0.0266057,0.0511931,0.0698874,0.0685299,0.0458934,0.0660673,0.0775102,0.0618611,0.0533167,0.0779201,0.0773825
0.113407,0.0708889,0.0717349,0.0521205,0.0732469,0.102793,0.0620424,0.0641623,0.0810242,0.0645108,0.0591073,0.0472068,0.0641412,0.0734476,0.0493017,0.0737106,0.0877878,0.0659798
0.100643,0.0541069,0.0662861,0.0706403,0.0673477,0.0756191,0.083123,0.0522509,0.0607572,0.0550075,0.0598475,0.0607765,0.0568624,0.0896339,0.0457378,0.0549447,0.0886031,0.0694535
0.106827,0.0671299,0.0647934,0.0612214,0.0634362,0.0947295,0.0752038,0.0793623,0.0585956,0.0621031,0.0586835,0.0390937,0.0602048,0.0783766,0.0672612,0.0638724,0.0871055,0.0562803
0.118501,0.0844327,0.079218,0.0515009,0.0865115,0.072428,0.0615336,0.0538965,0.0750396,0.0526544,0.0428239,0.0505789,0.0711747,0.0806905,0.0509211,0.054168,0.0886643,0.0632462
0.112577,0.0532121,0.0661205,0.0456006,0.0819706,0.0903585,0.0681973,0.0393378,0.0544511,0.0682695,0.0436491,0.0484871,0.0590828,0.0682481,0.0544561,0.0431783,0.09166,0.0900023
0.0813837,0.0576197,0.0473259,0.0421352,0.0512316,0.0815632,0.0632496,0.0259176,0.0562412,0.0604722,0.0289014,0.0401793,0.0311546,0.0492056,0.050742,0.0403882,0.06436,0.0404929
0.111666,0.0606527,0.0572471,0.0539288,0.0608967,0.107481,0.0867303,0.0625107,0.0709185,0.0525468,0.0535822,0.0650211,0.0644433,0.0745517,0.072653,0.0536195,0.0803249,0.0941043
0.0875667,0.045343,0.0237973,0.0421004,0.0607659,0.0696645,0.0351088,0.0317367,0.0613449,0.0362731,0.0322759,0.0320277,0.0469346,0.0524035,0.0377073,0.0366666,0.0606979,0.0597568
0.0833928,0.0557142,0.0638254,0.0372684,0.0412828,0.0819244,0.070751,0.0314166,0.0441145,0.0264682,0.0357293,0.0417184,0.0448878,0.057628,0.0467955,0.0569179,0.0771279,0.0498453
0.0851815,0.0565175,0.0497469,0.0308755,0.061916,0.0721225,0.0689852,0.0313479,0.0701375,0.0353546,0.0417564,0.0535154,0.0485711,0.0714283,0.0449843,0.0375536,0.07436,0.0743874
0.0847255,0.0415375,0.057736,0.0489272,0.059265,0.0683482,0.0710169,0.03191,0.0573987,0.0569786,0.0470181,0.0290182,0.068523,0.0587123,0.0468156,0.0332773,0.0664631,0.0705074
0.0912491,0.0561651,0.0732305,0.056315,0.053167,0.0965554,0.0608955,0.0528501,0.0692052,0.0568976,0.0605855,0.0466607,0.0465792,0.0602908,0.0391739,0.0450025,0.0754397,0.0602111
0.094024,0.0635297,0.0623547,0.0454966,0.0835185,0.094695,0.0658594,0.0591455,0.0630481,0.0445457,0.0432862,0.0509357,0.0629443,0.065269,0.0490832,0.0580275,0.0787007,0.0598627
0.079462,0.0615013,0.0542783,0.0357271,0.0779305,0.107122,0.0688542,0.040899,0.0474555,0.0615578,0.0358215,0.0382152,0.058546,0.087336,0.047672,0.0472298,0.0837907,0.0524684
0.108636,0.0779444,0.0879841,0.0751139,0.0814255,0.109457,0.0856724,0.0597396,0.077397,0.0653064,0.0529872,0.0518702,0.0877698,0.0780948,0.0663011,0.0707021,0.0918023,0.0848311
0.108575,0.0730954,0.0570847,0.0598097,0.0660509,0.100048,0.0646388,0.0505582,0.0762715,0.0544725,0.062189,0.0444794,0.0724987,0.0773078,0.0515058,0.0578179,0.0766262,0.0661398
0.0910167,0.0573321,0.0510696,0.0429752,0.0762629,0.105863,0.0724156,0.0388235,0.0616065,0.0574992,0.0535094,0.0429848,0.0618565,0.0743767,0.0558004,0.0589433,0.0896695,0.069269
0.0714828,0.0437237,0.0420257,0.0303715,0.0443745,0.0759813,0.0471683,0.027693,0.0441239,0.0235676,0.0429631,0.0100726,0.0452841,0.0459563,0.0256057,0.0305955,0.0657167,0.0592465
0.081289,0.0470069,0.0449119,0.0318124,0.0439469,0.0758752,0.0499463,0.0362089,0.0519986,0.0355816,0.0423355,0.0251301,0.0407297,0.062172,0.0353701,0.0375904,0.0655745,0.0694538
0.0919148,0.0510312,0.0492712,0.051381,0.0539752,0.0723457,0.0504421,0.02678,0.0418373,0.0283078,0.0381883,0.0283565,0.0505825,0.0671125,0.0286194,0.0435232,0.0625424,0.0698603
0.0745953,0.0506718,0.0446197,0.0388283,0.0545999,0.0834568,0.0631056,0.0411779,0.0583877,0.0476414,0.0322388,0.0313904,0.0353911,0.0687467,0.0455157,0.0465251,0.0617513,0.063921
0.0800954,0.046638,0.0553421,0.0284264,0.054287,0.0791875,0.05294,0.0328433,0.055712,0.0358022,0.0370741,0.0322496,0.0595866,0.0719367,0.034037,0.0418947,0.076941,0.0575901
0.0732319,0.0502088,0.0490673,0.0441883,0.0529651,0.0805721,0.0576182,0.0383902,0.0564809,0.0273408,0.0332485,0.0337779,0.0471541,0.0600824,0.0338742,0.0323228,0.0758038,0.0567314
0.0691548,0.0418975,0.0389604,0.0338529,0.0556003,0.0724923,0.0472305,0.023951,0.0509607,0.0397937,0.0355577,0.0191142,0.0442826,0.0522196,0.0373949,0.0333325,0.0663306,0.0550212
0.0764932,0.0347205,0.0410422,0.0300989,0.0478196,0.0699583,0.0600046,0.0371181,0.0509607,0.0396543,0.0389636,0.0483241,0.0453063,0.0592976,0.0424455,0.0484002,0.0545419,0.0620741
0.0852915,0.0438192,0.0491265,0.0342164,0.0542109,0.0718969,0.062744,0.031131,0.0545433,0.039795,0.0302696,0.0264694,0.0449488,0.0580016,0.0441001,0.0323573,0.0642957,0.0676155
0.0767737,0.0415347,0.0435656,0.0298018,0.0506448,0.072044,0.0538557,0.0294832,0.0449972,0.0444424,0.0304616,0.0187044,0.0481807,0.0449494,0.0390569,0.0377361,0.0747915,0.0494857
0.0774717,0.0410111,0.0434642,0.0331959,0.0552848,0.0885105,0.0589486,0.0338701,0.0539307,0.04204,0.0337151,0.0288289,0.0507901,0.0618707,0.0287547,0.0506568,0.0811026,0.0678874
0.0778182,0.0517875,0.0443692,0.0428219,0.0527043,0.0866451,0.0599515,0.0344065,0.068887,0.047152,0.052717,0.0291011,0.0584292,0.0641294,0.0269375,0.0449532,0.0692406,0.074377
0.0755715,0.0524263,0.0579885,0.0489202,0.0559594,0.0865364,0.0689829,0.0405198,0.0543072,0.0524745,0.0494489,0.036837,0.0605287,0.0790089,0.0557855,0.0520904,0.0798307,0.0793368
0.0754171,0.056455,0.0557593,0.037025,0.0508973,0.0870248,0.0521427,0.0510079,0.0462659,0.0534763,0.029197,0.0349664,0.0572451,0.0703132,0.0582393,0.0600388,0.0765631,0.0608682
0.0886403,0.0492968,0.0388438,0.0374677,0.0548585,0.0752029,0.0546318,0.031293,0.0388992,0.0293851,0.0348621,0.029959,0.0570256,0.0451828,0.0283996,0.0418822,0.0689637,0.0571506
0.0824207,0.0505185,0.0446005,0.0380657,0.0569469,0.0708787,0.0615688,0.0358591,0.0462847,0.0414929,0.0388644,0.0420363,0.0512169,0.06051,0.0498292,0.0376084,0.0728188,0.0675974
0.087827,0.0515828,0.0533795,0.0378988,0.058608,0.0770994,0.0572656,0.037194,0.0487316,0.0496115,0.0465002,0.0369535,0.0616077,0.0637355,0.0503123,0.0540064,0.0724042,0.0715967
0.0790733,0.0400589,0.0371612,0.0181995,0.0494593,0.0767363,0.0508279,0.0309565,0.0474794,0.0365564,0.0344786,0.0292923,0.04412,0.0571815,0.0392963,0.0406455,0.0787685,0.0707208
0.0854913,0.0566951,0.0455243,0.0414232,0.0558018,0.0783033,0.0599598,0.0394361,0.047212,0.0485716,0.0369294,0.0361191,0.0479569,0.0670389,0.0408404,0.0417169,0.0763419,0.0700068
0.0789266,0.0346345,0.0308545,0.0235193,0.0437313,0.0690216,0.0482802,0.0329445,0.051837,0.0373784,0.0401436,0.0127616,0.0502659,0.0601325,0.0322139,0.0484847,0.0662863,0.0589116
0.0723355,0.0375683,0.0323743,0.0237162,0.0443829,0.0716328,0.0514359,0.0325894,0.04346,0.0410803,0.0262959,0.0168744,0.0445768,0.0589551,0.0262061,0.0388275,0.0738146,0.0528111
0.0816332,0.0691201,0.0543864,0.0371035,0.0610349,0.0903961,0.0566647,0.0491649,0.0566824,0.0446306,0.0498564,0.0458756,0.0508759,0.0701654,0.0489998,0.0518822,0.0814324,0.0711514
0.0768077,0.0444985,0.0432394,0.0332732,0.0405999,0.0776724,0.047593,0.037886,0.0541813,0.0535988,0.0278235,0.0369663,0.0417163,0.068187,0.0382293,0.0428612,0.0763946,0.0568947
0.0728509,0.0513401,0.0334176,0.0316055,0.0517234,0.0653842,0.0500266,0.0274918,0.0549884,0.037449,0.0368073,0.0313228,0.0401208,0.0519642,0.041244,0.0451177,0.0664588,0.0573334
0.0793149,0.0389306,0.0412457,0.0359769,0.0511844,0.0724655,0.05065,0.0289988,0.0428655,0.0526321,0.0418931,0.0299392,0.0454096,0.0592721,0.0466497,0.031288,0.0641698,0.0680339
0.0890178,0.0436355,0.0443511,0.0416826,0.0614837,0.0763613,0.0645646,0.0243583,0.0525846,0.046566,0.0455016,0.0331959,0.0534867,0.0655774,0.050517,0.0471815,0.0731284,0.072296
0.0655365,0.0457431,0.0269313,0.025428,0.0372216,0.0751401,0.0476509,0.0232947,0.0425673,0.0394481,0.0315523,0.0227862,0.0495939,0.0575342,0.0318605,0.032559,0.0620612,0.0580118
0.0855667,0.0418605,0.0368007,0.0220245,0.0656999,0.0742589,0.051339,0.0236952,0.0400801,0.0373435,0.038622,0.0189485,0.0494135,0.0565878,0.0181446,0.035452,0.071735,0.0639626
0.0833879,0.0497573,0.0436325,0.0326738,0.0545492,0.0901336,0.0504236,0.045947,0.0561335,0.0448426,0.0246456,0.0356919,0.054777,0.0648949,0.0416384,0.0496894,0.0725632,0.0667484
0.0759197,0.0501088,0.0388328,0.0272111,0.0432757,0.06441,0.0351505,0.0264145,0.0406001,0.0370904,0.0327338,0.0127263,0.0280779,0.0532504,0.0220641,0.0181944,0.0583371,0.0487197
0.0809474,0.0385775,0.0528998,0.0384011,0.0545857,0.0797914,0.0638822,0.0327841,0.0498916,0.0359544,0.0292597,0.0205396,0.0575591,0.0592074,0.0374048,0.0398935,0.0713592,0.0590909
0.0800682,0.0506716,0.0308617,0.0358123,0.053596,0.0859151,0.0407541,0.0314192,0.0411731,0.0341489,0.0344265,0.0286106,0.0479864,0.0680141,0.0402622,0.0391271,0.0722833,0.0517437
0.0886924,0.0487569,0.0515518,0.0444338,0.0621299,0.0892417,0.0534342,0.0324712,0.0502903,0.0487537,0.0470435,0.0435306,0.0580066,0.0564076,0.0489493,0.0414378,0.0780026,0.0689213
0.0885029,0.049844,0.0490335,0.0342106,0.0506581,0.0932012,0.0564404,0.0285454,0.0441638,0.0467252,0.0373529,0.036888,0.0503257,0.0728757,0.0374335,0.0442203,0.0737558,0.0667206
0.080508,0.0397879,0.0432669,0.0314533,0.0476122,0.0673635,0.0432104,0.0289762,0.0526649,0.0337297,0.038585,0.0321435,0.0384742,0.069224,0.0388058,0.0348415,0.0618502,0.0603952
0.0695597,0.0416761,0.0526022,0.0365102,0.0356436,0.0713298,0.0462803,0.0233986,0.0452391,0.02918,0.036876,0.0325021,0.0300031,0.0597655,0.0250175,0.040496,0.0698381,0.0557331
0.0830287,0.0495204,0.0325882,0.0311612,0.0593981,0.0747634,0.0426588,0.0323652,0.0525578,0.0305295,0.0429719,0.0209868,0.0559495,0.0551506,0.0353699,0.0349553,0.0760238,0.0616289
0.0719199,0.0435085,0.0403947,0.033782,0.051467,0.0789519,0.0553184,0.04485,0.0502568,0.0490324,0.0389896,0.0285852,0.0459962,0.0549719,0.0423581,0.0372017,0.0678888,0.0560234
0.0832324,0.0377997,0.0535445,0.0378781,0.0556445,0.0799783,0.0484346,0.0396621,0.0491862,0.0378747,0.035404,0.0392004,0.0518375,0.0731936,0.0458501,0.0374916,0.0660973,0.0647743
0.079713,0.0516637,0.0494674,0.0445803,0.0516746,0.0892978,0.0562919,0.0458152,0.0565113,0.0477965,0.0427573,0.0285562,0.048013,0.0649308,0.0337874,0.0500754,0.0788257,0.0581043
0.0824283,0.0482391,0.0516431,0.039159,0.0490603,0.074444,0.0584356,0.0363997,0.0481713,0.0474959,0.0421131,0.0405035,0.0495811,0.0517329,0.0349509,0.043083,0.0776152,0.0656871
0.0701238,0.0388299,0.0318821,0.034179,0.0552484,0.0667797,0.0440336,0.018963,0.0546186,0.0286698,0.0346758,0.0368312,0.0453587,0.0462959,0.0279554,0.0320982,0.0621478,0.0512813
0.0885442,0.0590283,0.0448271,0.0371985,0.0669563,0.087307,0.0568255,0.0294577,0.0562926,0.032486,0.0261267,0.0275425,0.0476186,0.0539901,0.0449288,0.0434369,0.0618595,0.0576344
0.0904703,0.0523871,0.050517,0.034247,0.0457595,0.0885859,0.0539264,0.0212494,0.0584286,0.0359751,0.0193592,0.0404098,0.0434772,0.0633167,0.0343951,0.0325328,0.0588757,0.0584092
0.078811,0.0423518,0.0310151,0.0200852,0.0527448,0.0563585,0.0347094,0.0325988,0.0393434,0.0299995,0.0368819,0.0157254,0.0491844,0.0442474,0.0416196,0.0333005,0.0637617,0.0535595
0.0979558,0.0624472,0.0568898,0.0456469,0.063552,0.0870116,0.0608214,0.0438772,0.0519321,0.0503727,0.042348,0.0303736,0.0627814,0.0574215,0.0446899,0.047554,0.0753962,0.0684521
0.0806639,0.0402503,0.0372794,0.0292244,0.0508973,0.066502,0.0530249,0.03016,0.0513734,0.029564,0.0325401,0.0287445,0.0487946,0.0462615,0.0273158,0.0352443,0.0708985,0.0625862
0.0967521,0.0690597,0.0581586,0.043612,0.0780529,0.0915737,0.0674168,0.0463501,0.0654497,0.0451397,0.0480343,0.0481409,0.0563864,0.0683917,0.0557078,0.0491904,0.0805972,0.0741163
0.0806157,0.0518388,0.055982,0.0484865,0.0534173,0.0894657,0.0523698,0.0434093,0.0540278,0.0430427,0.0373991,0.0396008,0.0545688,0.0639267,0.0529172,0.0541777,0.0713156,0.0526069
0.0967961,0.0582105,0.0554158,0.040177,0.0696211,0.0896705,0.055898,0.0391171,0.0538436,0.0503337,0.0362467,0.0372866,0.0547745,0.0611191,0.0390047,0.0473612,0.0838782,0.0654757
0.0946092,0.0512754,0.0319048,0.0405716,0.0636412,0.0852064,0.0640239,0.0539208,0.0474473,0.0432369,0.0284833,0.0361115,0.0582025,0.059738,0.032253,0.0481748,0.0792934,0.071047
0.07656,0.0470043,0.0386007,0.0350467,0.0542379,0.0783814,0.051302,0.0303901,0.0475406,0.0417018,0.030753,0.0247112,0.0475177,0.0511761,0.0361728,0.0430415,0.0720318,0.0577809
0.0842744,0.0340389,0.0396352,0.0287591,0.0504875,0.0848546,0.0570227,0.0372309,0.0376818,0.0397314,0.0313922,0.0297717,0.0550498,0.0627427,0.0361518,0.0302131,0.0715656,0.0492054
0.0727464,0.0405601,0.039094,0.0301352,0.0376941,0.0690584,0.0429193,0.0259605,0.0437874,0.0371883,0.0326429,0.0350873,0.0448974,0.054223,0.0402607,0.0441278,0.0765665,0.0647232
0.0666079,0.0363015,0.0364311,0.0287567,0.0523031,0.0801244,0.0443492,0.0377806,0.0514037,0.0285504,0.0300927,0.0340577,0.0484941,0.0629614,0.0319638,0.0400755,0.0646143,0.0570452
0.0762999,0.0476954,0.036545,0.032505,0.0433668,0.0860086,0.0523153,0.0368904,0.0488175,0.0351116,0.0313317,0.0253258,0.0542877,0.0619777,0.0278294,0.0406426,0.0815465,0.0680234
0.0855231,0.0589647,0.0473909,0.0386572,0.0530615,0.086795,0.0724533,0.0378896,0.0516499,0.0344247,0.041977,0.0423332,0.0596664,0.0589529,0.0365479,0.0359278,0.0921101,0.0705936
0.075037,0.042274,0.043016,0.0354025,0.046503,0.0710499,0.0446171,0.0351416,0.0503791,0.0399458,0.0403199,0.0322004,0.0403662,0.0714706,0.0468904,0.0487275,0.0766805,0.0510264
0.0778144,0.0426774,0.0513681,0.0185,0.0493675,0.0752173,0.0411153,0.0245948,0.0468982,0.0273459,0.025089,0.0227999,0.0421694,0.0373279,0.0198735,0.0233684,0.0698355,0.0624446
0.0782363,0.056142,0.0361147,0.0274568,0.044457,0.0868501,0.0584197,0.0290134,0.0387112,0.0285143,0.0345089,0.0380867,0.0447493,0.0597141,0.0343045,0.0347963,0.0777549,0.0528361
0.0675747,0.0240647,0.0298651,0.0199621,0.0378142,0.0686975,0.0389958,0.0243704,0.0434279,0.0347587,0.0359821,0.00998185,0.0459777,0.0471699,0.0275966,0.027702,0.0601431,0.0406117
0.0815946,0.0518779,0.0556252,0.0325988,0.0465959,0.0735648,0.0591215,0.0305194,0.0563354,0.0364528,0.0365125,0.0293623,0.060112,0.0679129,0.0462597,0.045607,0.0826077,0.0548666
0.0866946,0.0439561,0.0429385,0.0445049,0.0549953,0.0823496,0.0459129,0.0362342,0.0548558,0.0407412,0.0283341,0.0260132,0.0517344,0.0682436,0.0521493,0.0621123,0.0863611,0.0632663
0.0660947,0.0459997,0.0446649,0.0300836,0.0395748,0.0798147,0.034433,0.0285641,0.0468717,0.0216244,0.0262966,0.0239093,0.0368043,0.0483043,0.021196,0.0224572,0.0572209,0.0538364
0.0942714,0.0494022,0.034869,0.0336714,0.0538582,0.0917166,0.0659131,0.0377126,0.0456381,0.037094,0.0410107,0.0450626,0.0561469,0.0638308,0.0491688,0.0545567,0.0758116,0.0805538
0.0829886,0.0517789,0.0582304,0.0348981,0.0411793,0.0816376,0.0623261,0.0450637,0.0595195,0.044061,0.0371653,0.0428255,0.055661,0.0814266,0.0508479,0.0407082,0.0768205,0.0544019
0.0880711,0.0540927,0.0522201,0.0364824,0.0503607,0.0835772,0.0714387,0.0323321,0.0617071,0.0392547,0.0324169,0.0331323,0.0446242,0.0725555,0.0495524,0.0408461,0.0806746,0.0645419
0.0872802,0.0493451,0.038273,0.0411426,0.0502832,0.0811858,0.0469901,0.0280556,0.0590046,0.0436032,0.0465604,0.0266596,0.0352983,0.057664,0.0269209,0.0366333,0.0770313,0.0590069
0.092644,0.0471974,0.0407689,0.0321393,0.0566111,0.0724195,0.0525022,0.0297138,0.0450635,0.0353699,0.0388451,0.0217863,0.0503247,0.0677794,0.0381481,0.0558399,0.0603815,0.0434259
