M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],"M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']",M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181']
0.0393343,0.0564225,0.0628273,0.0338805,0.0434977,0.0488232,0.0487571,0.0450737,0.0569579,0.0555702,0.0330949,0.0772334,0.059297,0.0853036,0.0387498,0.0546486,0.0493771,0.090251,0.0612374,0.0479295,0.0476166,0.0321522,0.0427992,0.0425249,0.0631577,0.0543674,0.0571606,0.0621533,0.0443316,0.0383573,0.0411852,0.0419036,0.063477,0.052436,0.0522614,0.0547683,0.0445824,0.0411463,0.0241429,0.0657761,0.0392749,0.0400351,0.0619156,0.0534807,0.063005,0.0784684,0.0455648,0.04726,0.0692692,0.0355118,0.0363353,0.0397735,0.0725051,0.040591,0.0284982,0.035566,0.0377063,0.0451888,0.0244911,0.0542927,0.0450118,0.0507611,0.0400754,0.074956,0.0277719,0.0469535,0.0409855,0.0286588,0.0465052,0.0447212,0.0384568,0.0298753,0.0182339,0.0316406,0.0160344,0.021745,0.0205177,0.0285784,0.0130253,0.0654257,0.0293745,0.0216606,0.0295502,0.0518194,0.0254304,0.0275515,0.027686,0.0173204,0.0301173,0.0442884,0.0398791,0.0427014,0.0348315,0.056257,0.0622632,0.0657424,0.0793587,0.0493131,0.0437825,0.0438632,0.0425659,0.063738,0.0725555,0.0557789,0.0472957,0.054548,0.0348914,0.0573369,0.0474074,0.0305517,0.109691,0.0442756,0.0588163,0.0552371,0.0461465,0.0972858,0.0424423,0.0843234,0.0733219,0.0629608,0.0645859,0.0740088,0.0522388,0.049141,0.0659941,0.0667367,0.0326372,0.0521664,0.0354927,0.0296431,0.0246261,0.0266684,0.0180863,0.0315089,0.0240452,0.0367588,0.0255215,0.0575843,0.0252327,0.0355363,0.0269742,0.0402686,0.0712204,0.0246059
0.0300946,0.0509344,0.0575534,0.0303439,0.0345251,0.0378626,0.0384489,0.0328085,0.0554901,0.0445632,0.0325,0.0732112,0.0446727,0.0737026,0.0381471,0.0402735,0.0440017,0.0962249,0.053192,0.0297822,0.0497282,0.0296981,0.0373949,0.0447457,0.0587514,0.0469456,0.0505711,0.0534188,0.0425056,0.0409058,0.042616,0.0338346,0.0583563,0.043309,0.0492183,0.0398634,0.0477172,0.0454663,0.0319886,0.0633875,0.0453702,0.0425585,0.0510896,0.0490375,0.0668979,0.0879458,0.0503901,0.0463141,0.0696519,0.0277533,0.0375587,0.0280267,0.0711648,0.04007,0.0278684,0.0422374,0.0385712,0.0446524,0.0262818,0.0611256,0.0490911,0.046307,0.041595,0.070864,0.0235834,0.0466002,0.0378713,0.0241407,0.0389212,0.040364,0.0390317,0.0309334,0.0252458,0.0334667,0.026151,0.024032,0.0258527,0.0262273,0.0215203,0.0609774,0.0367436,0.02764,0.0282708,0.0487354,0.0266005,0.0252373,0.0298816,0.0264894,0.0254159,0.0426264,0.0336425,0.0453565,0.0273092,0.0497832,0.0464618,0.0575979,0.0688887,0.0446078,0.0332451,0.0387525,0.0301527,0.0537312,0.0538512,0.0530136,0.0394897,0.0494471,0.0281431,0.0561918,0.0493668,0.0384368,0.114038,0.0525187,0.0581705,0.0613334,0.0531647,0.0976827,0.0463903,0.0924054,0.0817577,0.061496,0.062693,0.0668159,0.0471461,0.0520369,0.0684113,0.0659908,0.0381713,0.0559033,0.0360297,0.0334907,0.0267944,0.0314557,0.0233512,0.0342732,0.0291419,0.0432604,0.0341452,0.0595864,0.0201989,0.043533,0.0323158,0.0463274,0.0726662,0.0242657
0.0361834,0.0519072,0.0666752,0.0373689,0.0444909,0.0461442,0.0402041,0.0438179,0.0511964,0.0510402,0.0411063,0.0752914,0.0532886,0.0737452,0.0354735,0.046935,0.0384718,0.0925396,0.0509701,0.0347118,0.0451977,0.0263794,0.0335712,0.0378725,0.0552162,0.0445815,0.0524662,0.054839,0.0424962,0.0382758,0.0398031,0.0301024,0.0533478,0.0472557,0.0418245,0.0433512,0.0519779,0.0440287,0.0266386,0.0680144,0.0396881,0.0443738,0.0537949,0.0577077,0.0637128,0.0827067,0.0529597,0.0446115,0.0738022,0.0386851,0.048497,0.034076,0.0760005,0.0397791,0.0239125,0.0402014,0.0329524,0.0395363,0.0298757,0.0513356,0.0421439,0.0481408,0.0408337,0.0712371,0.0262247,0.0502141,0.0372159,0.0238189,0.0413227,0.0330674,0.0280221,0.0200057,0.0200733,0.0285683,0.0197325,0.0248978,0.0232332,0.028337,0.0194545,0.0636683,0.0444205,0.0249554,0.0261629,0.0527962,0.028862,0.0313729,0.0321243,0.0247085,0.0274128,0.043501,0.0349373,0.0568604,0.0349541,0.0634035,0.0550865,0.0683359,0.0791489,0.0393826,0.0396615,0.0427609,0.0391646,0.0568515,0.0613836,0.0476517,0.0391828,0.0600495,0.0280029,0.062905,0.054106,0.0331521,0.11192,0.0518119,0.0652109,0.0593833,0.0582595,0.0972986,0.042888,0.0943682,0.0792034,0.0595346,0.0680754,0.0738796,0.0511299,0.0477804,0.0757409,0.0644385,0.0316229,0.0521704,0.0426305,0.0369656,0.0269638,0.0250092,0.0262653,0.0297313,0.0358735,0.0432532,0.0302185,0.056921,0.0269839,0.0436614,0.02306,0.0465203,0.0789448,0.025724
0.0245297,0.0566839,0.0652121,0.0309226,0.0370132,0.0375396,0.0433476,0.0425039,0.0524378,0.0364868,0.02593,0.0712936,0.0502411,0.0768512,0.0283755,0.0418279,0.0383218,0.0922025,0.0590927,0.0382287,0.0518188,0.0378386,0.0412997,0.0450825,0.0636053,0.0484277,0.0504775,0.0621925,0.0518534,0.041364,0.0439744,0.0340654,0.0615453,0.0491935,0.0592185,0.0513679,0.0515647,0.0497474,0.0297325,0.0564384,0.0439905,0.0431843,0.0542664,0.0576158,0.0693373,0.0786491,0.0493104,0.0500235,0.0767933,0.0333067,0.042489,0.0394268,0.0747708,0.0439868,0.0270551,0.0440929,0.0341989,0.0398233,0.0335482,0.0666559,0.0515906,0.0548003,0.0444388,0.0773986,0.0300606,0.0480748,0.047108,0.0289202,0.0425945,0.0353788,0.0324613,0.0245901,0.0226602,0.0316847,0.0173773,0.0223906,0.0259348,0.0280387,0.0187067,0.0625934,0.0395376,0.0210015,0.0294253,0.0462154,0.0196324,0.0287867,0.0289139,0.0302909,0.0230072,0.0421613,0.0305663,0.046742,0.0312975,0.0580039,0.043874,0.0624038,0.072191,0.0372027,0.0356199,0.0394425,0.03075,0.0460045,0.0581026,0.0508403,0.0387101,0.0519198,0.0359316,0.0501372,0.0532111,0.0368211,0.113916,0.0580853,0.0652136,0.0679091,0.0597548,0.103077,0.0431005,0.0952246,0.0883647,0.0668158,0.0757937,0.0782772,0.0526038,0.0478347,0.0689392,0.069212,0.0225466,0.050111,0.0333017,0.0226945,0.0200146,0.0248829,0.0168603,0.0342903,0.0241432,0.0372189,0.023792,0.0558982,0.0231518,0.0278457,0.0251069,0.0366011,0.0698821,0.0220246
0.047481,0.06788,0.0735104,0.0435046,0.0521467,0.0511145,0.0536443,0.0473335,0.0692889,0.0591387,0.0488246,0.086946,0.0624995,0.0902052,0.0417408,0.0582089,0.0570026,0.0990354,0.0556752,0.0403979,0.0537251,0.0362153,0.0391992,0.0474428,0.0624669,0.0546526,0.0570771,0.0592408,0.0471641,0.0420702,0.0536692,0.0398324,0.0644707,0.0542839,0.051686,0.0492818,0.0512539,0.0477769,0.027682,0.0597753,0.0432067,0.045528,0.0513709,0.0544074,0.0579257,0.0786607,0.0538856,0.0545393,0.068178,0.0350681,0.038017,0.0310801,0.0722397,0.0374947,0.0313305,0.048547,0.0420381,0.0362527,0.0323597,0.0620232,0.0499714,0.0624901,0.0486948,0.0744133,0.0284577,0.0468302,0.0467327,0.033969,0.0428081,0.0320879,0.0333823,0.0329541,0.0155378,0.025811,0.017505,0.0184732,0.0188363,0.0246274,0.0153182,0.0613738,0.039231,0.025192,0.018664,0.0476456,0.0282097,0.0239076,0.0269233,0.0163222,0.0238275,0.0421977,0.0423562,0.0462773,0.0323464,0.0608565,0.0539491,0.0614777,0.075827,0.043083,0.0439963,0.0434522,0.0401952,0.0484352,0.0609441,0.046679,0.0444381,0.0635293,0.0418103,0.0616375,0.0502874,0.0409968,0.112136,0.0533462,0.071067,0.0582273,0.0525286,0.100433,0.0452502,0.0889399,0.0745599,0.0640486,0.0664207,0.0743971,0.0459663,0.0440065,0.0721986,0.060969,0.0335775,0.0574837,0.0371407,0.0355029,0.0345125,0.0363549,0.0339135,0.0362883,0.0336271,0.0453957,0.0344542,0.0644505,0.0277816,0.0447685,0.0309801,0.0503215,0.0760199,0.032584
0.0398074,0.0554918,0.0543997,0.030998,0.0431042,0.0428224,0.0468935,0.0381725,0.0555596,0.0484902,0.0421416,0.079953,0.0570392,0.0806947,0.0365525,0.046841,0.0444577,0.0936867,0.048654,0.0342015,0.0530448,0.0279288,0.0295489,0.0408619,0.0512309,0.0488336,0.0448736,0.048858,0.0437794,0.0319195,0.0424837,0.0318739,0.0525048,0.0425327,0.0526073,0.0454,0.0437363,0.049015,0.0322651,0.0683155,0.041881,0.0319627,0.0539345,0.0496861,0.0603012,0.0791103,0.0558344,0.0566229,0.0736754,0.0295503,0.0428321,0.0436758,0.0766416,0.0380707,0.0346595,0.0477702,0.0387066,0.0434222,0.031237,0.0639263,0.050673,0.0525183,0.0523427,0.0766856,0.0373131,0.0529801,0.0402122,0.0342779,0.0478577,0.0366469,0.0368683,0.0326689,0.0288894,0.0372752,0.0227839,0.0291028,0.0252479,0.0313947,0.0240404,0.064384,0.0456295,0.0283554,0.0370187,0.0509119,0.0310587,0.0283066,0.0391281,0.0259153,0.0299169,0.0487977,0.0315405,0.0415782,0.0273107,0.0599357,0.0531133,0.0563495,0.0666598,0.040022,0.039603,0.0372311,0.0316643,0.0429756,0.06048,0.0435779,0.0405902,0.0470205,0.0327546,0.0594793,0.053744,0.045801,0.117532,0.0688875,0.0707461,0.0703136,0.0578108,0.112171,0.0508023,0.0977615,0.0857626,0.0697537,0.0777568,0.0779396,0.0517618,0.0534889,0.0717961,0.0690908,0.0370055,0.0473358,0.0344709,0.0272602,0.0236201,0.0205216,0.0171405,0.0240015,0.0230796,0.0408878,0.0267397,0.0553728,0.0170972,0.0394077,0.0192042,0.0448929,0.0736206,0.0178118
0.0366784,0.0478549,0.0673933,0.0279605,0.0370474,0.0439639,0.0463189,0.0452812,0.058077,0.0432941,0.0344799,0.0730049,0.0488539,0.08037,0.033802,0.0506376,0.0512045,0.0917462,0.0600157,0.0363866,0.0584678,0.0381223,0.0450788,0.040464,0.062814,0.0539861,0.0572382,0.0620096,0.0455602,0.0435558,0.0485072,0.0353838,0.0543307,0.0497355,0.0507625,0.0505397,0.0528553,0.0459625,0.0269772,0.0611491,0.0412331,0.0454213,0.0502921,0.0539723,0.0634253,0.0731703,0.0549019,0.0520613,0.0743628,0.0280205,0.0451164,0.0321566,0.0729795,0.0390637,0.0386905,0.0539709,0.0405246,0.045686,0.0335211,0.0663077,0.0514965,0.0555385,0.0520347,0.0735404,0.0332058,0.0553176,0.0487893,0.0395346,0.046543,0.039984,0.0350749,0.0390015,0.0164483,0.030809,0.00875567,0.0212525,0.0245223,0.020685,0.0152393,0.0621086,0.0424864,0.0170297,0.0284448,0.0484223,0.0279623,0.0282257,0.0288755,0.027257,0.0258342,0.0438371,0.0373035,0.0503828,0.0392331,0.0624628,0.0551165,0.0640247,0.0822263,0.0468157,0.0406912,0.0443298,0.0463183,0.0595559,0.0681475,0.058032,0.0466087,0.0605379,0.0407315,0.06142,0.0502403,0.0302383,0.110848,0.0572132,0.0635273,0.0598494,0.052446,0.101849,0.0403721,0.0892993,0.0835327,0.0662778,0.0676297,0.0709648,0.047259,0.0440624,0.0651944,0.0647279,0.0335209,0.0495604,0.0320844,0.0327261,0.0273832,0.0335963,0.0236379,0.0311251,0.0314917,0.048443,0.0301037,0.061017,0.024489,0.0438221,0.0273854,0.0447733,0.0763231,0.0264683
0.03304,0.0514411,0.0612321,0.03384,0.0426995,0.0378398,0.0355623,0.0370411,0.0634269,0.0375017,0.0301875,0.0714302,0.0559596,0.076338,0.0272998,0.0446453,0.048745,0.0942068,0.0549071,0.0318288,0.050283,0.0410558,0.0330941,0.0406098,0.0585118,0.0515443,0.0517206,0.0587751,0.044557,0.0408249,0.042944,0.0416294,0.0567684,0.0526865,0.0527134,0.0476008,0.0501381,0.0430341,0.0215659,0.0597225,0.0395069,0.0425454,0.0534189,0.051491,0.0628312,0.0890472,0.0525253,0.048237,0.0809206,0.0332582,0.0442718,0.0382396,0.0713684,0.0392278,0.015341,0.0359775,0.0295872,0.0376219,0.0247395,0.0480101,0.0376311,0.043706,0.0384252,0.0590107,0.0196022,0.0415775,0.0401945,0.0236097,0.0344436,0.0244677,0.0248893,0.0295461,0.0274387,0.0348964,0.0249313,0.0250739,0.0309364,0.0363002,0.0287584,0.0726306,0.0403616,0.0259728,0.0299255,0.0533564,0.0339692,0.0307343,0.0361256,0.0298786,0.0317449,0.0544817,0.0352778,0.0416364,0.0302259,0.0646257,0.0523252,0.0568938,0.0780382,0.0437984,0.0388639,0.0354311,0.0260517,0.0463031,0.057488,0.0556039,0.0436213,0.0572149,0.0344619,0.0566098,0.0509073,0.0347174,0.105735,0.0532075,0.0535852,0.055656,0.0555532,0.101499,0.0397256,0.0886141,0.0815642,0.0640439,0.0722888,0.0718264,0.0445155,0.0451993,0.0663395,0.07295,0.0336391,0.0543633,0.0417651,0.0330335,0.0318708,0.031576,0.0280763,0.034166,0.0322003,0.0409371,0.0344436,0.0599059,0.0236309,0.0407166,0.0242761,0.0474741,0.0707418,0.0271261
0.0411276,0.0606891,0.0637729,0.035765,0.0466935,0.0450424,0.0443182,0.0427563,0.0599224,0.0470081,0.0404881,0.0783376,0.0561208,0.0826527,0.0335558,0.0542091,0.052893,0.0979568,0.054339,0.0375386,0.0537889,0.0435232,0.0428403,0.0467296,0.0651988,0.0530676,0.0535094,0.0569381,0.0489505,0.039555,0.0455664,0.0431003,0.0642305,0.0451142,0.055071,0.0494248,0.050474,0.0508948,0.0299319,0.0605846,0.0457474,0.0427242,0.0552953,0.0545214,0.0724911,0.0814097,0.0561019,0.0473632,0.074007,0.0382405,0.0387314,0.0383354,0.0771722,0.0389755,0.0353726,0.0455132,0.0369148,0.0439818,0.0276469,0.0568778,0.0504267,0.0502986,0.0433081,0.0733575,0.0305407,0.0517368,0.0393893,0.0344491,0.0388914,0.0357694,0.0353873,0.023316,0.0222263,0.0316841,0.025032,0.0250016,0.0277288,0.032578,0.0265133,0.063171,0.03796,0.0332777,0.0343153,0.05206,0.0300401,0.0277363,0.0291621,0.0352871,0.0287349,0.0489799,0.03773,0.0500672,0.0329356,0.0581365,0.0554043,0.0686688,0.080406,0.0460441,0.0401826,0.0519895,0.0379568,0.0566488,0.0646374,0.0509361,0.0450619,0.065986,0.0364378,0.0573253,0.0438673,0.0310536,0.103249,0.0508927,0.0597086,0.053166,0.0505551,0.0996454,0.039581,0.0851812,0.0786885,0.0612701,0.0646297,0.0742796,0.0421192,0.0433189,0.072188,0.0654937,0.0271246,0.0479553,0.0398457,0.0326493,0.0270045,0.0307119,0.0244065,0.0362854,0.0295896,0.0427942,0.0265295,0.0550887,0.0219641,0.0394884,0.0231765,0.0422406,0.0668067,0.0225069
0.0383801,0.0599981,0.0643169,0.0340082,0.0369416,0.041629,0.0397302,0.0440419,0.0600923,0.0500038,0.0389506,0.0758421,0.055607,0.081108,0.0263494,0.0499566,0.0524281,0.0908254,0.0554399,0.0364387,0.0502133,0.0361222,0.0381462,0.0385208,0.049842,0.0481486,0.0571074,0.0578918,0.0483645,0.0361466,0.0450731,0.038109,0.0582355,0.0449964,0.0475183,0.0439824,0.0478137,0.0448676,0.0205485,0.0632203,0.0364019,0.0406108,0.0560351,0.0486895,0.0619594,0.0838398,0.0555203,0.0533664,0.0712335,0.0363148,0.0422098,0.0374942,0.0729346,0.0358114,0.0359352,0.0439881,0.043763,0.0537721,0.0347309,0.0649599,0.0522224,0.0595309,0.0471301,0.079238,0.0397196,0.0543534,0.0448552,0.0338642,0.0472043,0.0441889,0.0382746,0.0411054,0.0202839,0.0308146,0.0182372,0.0241498,0.0293648,0.0321784,0.0246991,0.0672834,0.0437329,0.0260808,0.0300314,0.0478894,0.0325031,0.0283532,0.0248482,0.0351556,0.0291738,0.0492863,0.034036,0.0473549,0.0313102,0.0582548,0.049701,0.0604194,0.0757078,0.0432829,0.0398962,0.037592,0.0391241,0.0521435,0.0599129,0.0541414,0.0374124,0.0511462,0.0299117,0.0567499,0.0545388,0.0364749,0.110292,0.0587583,0.0601054,0.0602522,0.0512613,0.0991121,0.0456092,0.0938527,0.0872488,0.0658753,0.0648733,0.0713438,0.048628,0.0494716,0.0706962,0.0657926,0.0319786,0.0526372,0.037917,0.0322752,0.02235,0.0399328,0.0208767,0.0298492,0.034299,0.0464363,0.0331788,0.0635473,0.0194283,0.0392776,0.0277744,0.0394052,0.0702052,0.0250798
0.0399962,0.0581213,0.0667275,0.0362192,0.0473405,0.0477774,0.0503283,0.0401925,0.0601328,0.0476448,0.0354182,0.0728948,0.0535204,0.0843212,0.0384056,0.048938,0.0484362,0.0864045,0.0559531,0.0336498,0.054437,0.0339838,0.0387976,0.0391077,0.0524093,0.0555033,0.0562578,0.0604443,0.0471688,0.0429888,0.0484507,0.0388826,0.0655874,0.0452295,0.0558188,0.0510301,0.0513673,0.0435786,0.0299945,0.0631928,0.042971,0.0425145,0.0568083,0.0521877,0.0658522,0.0849641,0.0569431,0.050345,0.0734517,0.038587,0.0392906,0.0369476,0.0729574,0.0406136,0.0277596,0.0426046,0.0379269,0.0422187,0.0329646,0.0573064,0.0457395,0.0547132,0.0410609,0.0689611,0.0314727,0.0512667,0.0411842,0.0230697,0.0404489,0.0336732,0.0346613,0.0320038,0.0119905,0.0327451,0.0198683,0.0211015,0.0267122,0.0278513,0.0228671,0.0557839,0.0348283,0.0228228,0.0229671,0.0492107,0.0249767,0.0198578,0.0296412,0.020825,0.0234286,0.0429988,0.0316269,0.0442459,0.0281336,0.0615781,0.0583667,0.055902,0.0732926,0.0463554,0.0423543,0.0382009,0.0306728,0.0536288,0.0575454,0.0515228,0.0311844,0.0516119,0.0308553,0.057441,0.0487808,0.0379204,0.114715,0.0591124,0.0636536,0.0566409,0.0497031,0.101372,0.0423042,0.0877323,0.0819329,0.068112,0.0696898,0.0714271,0.046562,0.0532716,0.0719404,0.07175,0.0281096,0.0576533,0.0450732,0.0370087,0.0225652,0.0304642,0.0198631,0.0392384,0.0299733,0.0426106,0.0313086,0.0624268,0.0239309,0.0426233,0.0259261,0.0538816,0.0737937,0.0295318
0.0433898,0.0624582,0.0706788,0.0464458,0.0446486,0.0472517,0.0491782,0.0457185,0.0598081,0.0509734,0.0387442,0.0877939,0.0595201,0.0848602,0.0437744,0.0503223,0.0479788,0.10392,0.0588607,0.0360428,0.0466656,0.0352847,0.0338365,0.0472885,0.0579851,0.0501571,0.0515614,0.0630106,0.0436526,0.0407436,0.0458151,0.0452108,0.0610288,0.0486633,0.0503946,0.0484147,0.0394041,0.0441239,0.0218833,0.0608657,0.0421602,0.037798,0.0492312,0.0488608,0.055226,0.0808258,0.051205,0.0496458,0.0717283,0.0215026,0.0360463,0.0318564,0.0668302,0.0332179,0.0265377,0.0459252,0.040199,0.0443477,0.0307075,0.0650669,0.0439542,0.0548402,0.0473903,0.0729095,0.0230368,0.0490563,0.0473907,0.0365874,0.0384453,0.038297,0.0333207,0.03224,0.0181525,0.0260262,0.0158398,0.0169604,0.0259698,0.0229428,0.0121746,0.0602758,0.0379293,0.023638,0.0268647,0.0483585,0.030439,0.024282,0.0242528,0.0285373,0.0278846,0.0417411,0.0366913,0.0510946,0.0364084,0.0602442,0.0577484,0.0608567,0.0811915,0.0480893,0.0438273,0.0488362,0.038042,0.0576143,0.0610269,0.0477921,0.039787,0.0524293,0.0320611,0.0542318,0.0523102,0.0313447,0.112411,0.0605326,0.0691405,0.057069,0.055704,0.105202,0.0432608,0.0955587,0.0794603,0.063841,0.0702936,0.0672904,0.0512753,0.0499202,0.0672145,0.0667392,0.0203111,0.0498976,0.0326557,0.0318828,0.0195831,0.0301993,0.0213397,0.0235015,0.0270109,0.03849,0.0224608,0.0523095,0.0191555,0.0323898,0.0296083,0.0399682,0.0696558,0.0163385
0.0388419,0.0486604,0.0664631,0.0353756,0.0388702,0.0434832,0.0441982,0.0442483,0.0571434,0.0508089,0.0378286,0.0788441,0.0531188,0.0816672,0.0334245,0.0442414,0.0514065,0.095227,0.0608178,0.0387728,0.054607,0.0364059,0.038674,0.0439589,0.0658385,0.0488755,0.0576092,0.0619053,0.0458985,0.0387788,0.045221,0.0358989,0.0604831,0.0534838,0.0574125,0.0581568,0.0418138,0.0476944,0.0281222,0.0570099,0.034337,0.0448584,0.0544899,0.0509511,0.0664977,0.0835688,0.0525339,0.055249,0.0735455,0.0250823,0.0428063,0.039438,0.0715141,0.0388412,0.0346888,0.0417083,0.0412748,0.0430239,0.0306862,0.0581429,0.0469898,0.057581,0.045382,0.0747001,0.0348241,0.0530341,0.0431863,0.0306203,0.0395529,0.0378253,0.0343816,0.032847,0.0216345,0.0321718,0.0217148,0.0253277,0.024796,0.0245818,0.0183832,0.0661395,0.0465248,0.0219163,0.0282471,0.0544508,0.0292874,0.0228558,0.0317338,0.0204956,0.0270278,0.049991,0.0375347,0.0423391,0.0370604,0.0644479,0.0506091,0.0540664,0.074405,0.0422684,0.0361925,0.0436459,0.027562,0.0465574,0.0527857,0.0468665,0.0416431,0.0553387,0.0315788,0.0587003,0.0540111,0.0386,0.111305,0.0545204,0.0622048,0.0570801,0.0495766,0.103988,0.0453831,0.0936851,0.0778478,0.0707474,0.0612323,0.0689592,0.0439384,0.0474352,0.069345,0.0618161,0.0322858,0.0552577,0.0329613,0.0295296,0.0292797,0.0310269,0.0290726,0.0388407,0.0292082,0.0471967,0.031519,0.0580678,0.0281523,0.0415866,0.0277115,0.0443396,0.071832,0.0350923
0.039746,0.053828,0.0605568,0.0325067,0.0423515,0.0419184,0.0434999,0.0438595,0.0595079,0.0496947,0.036147,0.0783976,0.053057,0.0788834,0.029637,0.0410647,0.0509265,0.0993256,0.0636454,0.0390634,0.0574814,0.044451,0.0429509,0.0465519,0.064324,0.0542354,0.068974,0.0678663,0.0489245,0.0401396,0.0506295,0.0416432,0.062209,0.0508781,0.0552203,0.0586136,0.0418215,0.0389463,0.0194478,0.0429162,0.0278707,0.0318186,0.0427661,0.043105,0.0515204,0.0699613,0.047448,0.0363715,0.0611569,0.0283243,0.0328971,0.0299731,0.0618083,0.0261262,0.0286625,0.0467884,0.040201,0.0392292,0.0315783,0.0649545,0.0462189,0.0517728,0.0501902,0.0730528,0.0307407,0.0494737,0.0430796,0.0346197,0.0457309,0.0341763,0.0436359,0.0321221,0.0207861,0.0270607,0.015378,0.0162464,0.017616,0.0210442,0.0140235,0.0596237,0.0402155,0.0197459,0.0241517,0.0476425,0.0207261,0.0196963,0.0301287,0.0213507,0.0205483,0.0390879,0.0354111,0.0409997,0.0305624,0.0599095,0.0503201,0.0558273,0.0768968,0.0376752,0.0390998,0.0406772,0.0295894,0.0460702,0.0558264,0.0441441,0.0370411,0.0495711,0.0329998,0.0535463,0.0576848,0.0388207,0.11322,0.0616563,0.0722046,0.0605529,0.0577062,0.106277,0.0492228,0.0910959,0.084057,0.0693637,0.0685771,0.0839126,0.051287,0.0488752,0.0807302,0.0753467,0.0321418,0.0519948,0.03039,0.036716,0.0272877,0.0283307,0.0247876,0.0312506,0.0356602,0.0432959,0.0277533,0.060888,0.0257001,0.0409996,0.0254582,0.0482616,0.0787601,0.0347589
